Electronic   	feel         	10
Electronic   	feet         	9
Electronic   	felt         	1
Electronic   	fish         	1
Electronic   	fit          	2
Electronic   	fli          	1
Electronic   	float        	3
Electronic   	for          	12
Electronic   	found        	4
Electronic   	from         	5
Electronic   	funk         	1
Electronic   	ganz         	1
Electronic   	gave         	1
Electronic   	geld         	1
Electronic   	get          	3
Electronic   	gibt         	1
Electronic   	glück        	1
Electronic   	go           	23
Electronic   	gone         	2
Electronic   	good         	1
Electronic   	goodby       	1
Electronic   	got          	1
Electronic   	gutter       	1
Electronic   	haben        	1
Electronic   	had          	3
Electronic   	hair         	1
Electronic   	hang         	1
Electronic   	happen       	1
Electronic   	has          	5
Electronic   	hat          	1
Electronic   	hate         	3
Electronic   	haut         	1
Electronic   	have         	7
Electronic   	he           	2
Electronic   	head         	1
Electronic   	heard        	1
Electronic   	height       	2
Electronic   	helpless     	1
Electronic   	her          	1
Electronic   	here         	2
Electronic   	hey          	2
Electronic   	high         	1
Electronic   	hill         	1
Electronic   	hin          	1
Electronic   	hold         	1
Electronic   	home         	5
Electronic   	hook         	1
Electronic   	how          	2
Electronic   	hung         	1
Electronic   	hurt         	1
Electronic   	i            	60
Electronic   	if           	7
Electronic   	ihm          	1
Electronic   	ihr          	2
Electronic   	in           	27
Electronic   	insid        	2
Electronic   	into         	4
Electronic   	is           	14
Electronic   	ist          	6
Electronic   	it           	11
Electronic   	i’m          	1
Electronic   	jetzt        	1
Electronic   	jung         	1
Electronic   	just         	2
Electronic   	kann         	1
Electronic   	keep         	4
Electronic   	keiner       	1
Electronic   	king         	1
Electronic   	kiss         	1
Electronic   	know         	2
Electronic   	kommt        	1
Electronic   	ladi         	1
Electronic   	land         	1
Electronic   	last         	1
Electronic   	late         	7
Electronic   	lay          	1
Electronic   	let          	16
Electronic   	life         	1
Electronic   	lifetim      	1
Electronic   	light        	2
Electronic   	like         	7
Electronic   	line         	1
Electronic   	lion         	1
Electronic   	lip          	1
Electronic   	lipstick     	1
Electronic   	littl        	2
Electronic   	live         	2
Electronic   	look         	9
Electronic   	lost         	7
Electronic   	love         	8
Electronic   	make         	1
Electronic   	mal          	1
Electronic   	mall         	1
Electronic   	man          	3
Electronic   	mark         	1
Electronic   	may          	1
Electronic   	me           	9
Electronic   	messag       	1
Electronic   	michael      	30
Electronic   	might        	1
Electronic   	mile         	1
Electronic   	mind         	1
Electronic   	mit          	2
Electronic   	more         	4
Electronic   	mother       	1
Electronic   	mountain     	1
Electronic   	much         	6
Electronic   	mut          	1
Electronic   	my           	19
Electronic   	myself       	1
Electronic   	mysteri      	1
Electronic   	nah          	1
Electronic   	never        	7
Electronic   	new          	2
Electronic   	nicht        	4
Electronic   	niemand      	1
Electronic   	night        	5
Electronic   	no           	6
Electronic   	northern     	1
Electronic   	not          	21
Electronic   	noth         	3
Electronic   	now          	17
Electronic   	nur          	3
Electronic   	of           	10
Electronic   	often        	1
Electronic   	oh           	2
Electronic   	old          	1
Electronic   	on           	19
Electronic   	one          	3
Electronic   	onli         	3
Electronic   	open         	1
Electronic   	or           	2
Electronic   	other        	4
Electronic   	our          	2
Electronic   	ourselv      	1
Electronic   	out          	6
Electronic   	over         	1
Electronic   	paint        	1
Electronic   	parad        	3
Electronic   	perform      	2
Electronic   	photo        	3
Electronic   	pictur       	1
Electronic   	plan         	1
Electronic   	put          	1
Electronic   	rage         	1
Electronic   	ran          	1
Electronic   	remind       	1
Electronic   	repli        	1
Electronic   	right        	2
Electronic   	rise         	1
Electronic   	ritual       	10
Electronic   	rocket       	1
Electronic   	room         	4
Electronic   	said         	1
Electronic   	sale         	1
Electronic   	same         	1
Electronic   	save         	1
Electronic   	saw          	2
Electronic   	say          	1
Electronic   	schön        	1
Electronic   	scream       	1
Electronic   	sea          	1
Electronic   	see          	11
Electronic   	sehen        	3
Electronic   	sehr         	1
Electronic   	sein         	1
Electronic   	separ        	1
Electronic   	sexi         	1
Electronic   	shake        	1
Electronic   	shame        	2
Electronic   	share        	1
Electronic   	she          	6
Electronic   	shine        	1
Electronic   	shirt        	1
Electronic   	shop         	1
Electronic   	shout        	1
Electronic   	sich         	5
Electronic   	sick         	1
Electronic   	sie          	11
Electronic   	sigh         	1
Electronic   	sight        	1
Electronic   	silenc       	1
Electronic   	silent       	3
Electronic   	simpli       	1
Electronic   	sind         	1
Electronic   	sing         	3
Electronic   	sinner       	1
Electronic   	sky          	2
Electronic   	so           	19
Electronic   	soll         	1
Electronic   	some         	1
Electronic   	somebodi     	1
Electronic   	someon       	1
Electronic   	soul         	1
Electronic   	sound        	5
Electronic   	spell        	1
Electronic   	spend        	3
Electronic   	spring       	1
Electronic   	stain        	1
Electronic   	stair        	1
Electronic   	star         	1
Electronic   	stay         	3
Electronic   	stern        	1
Electronic   	still        	3
Electronic   	stir         	1
Electronic   	stori        	1
Electronic   	stuck        	1
Electronic   	suck         	1
Electronic   	suit         	1
Electronic   	summer       	1
Electronic   	sweep        	1
Electronic   	sweet        	1
Electronic   	tag          	1
Electronic   	take         	9
Electronic   	taken        	4
Electronic   	tale         	2
Electronic   	teach        	1
Electronic   	teeth        	1
Electronic   	tell         	5
Electronic   	that         	18
Electronic   	the          	69
Electronic   	them         	6
Electronic   	then         	3
Electronic   	there        	30
Electronic   	these        	2
Electronic   	they         	2
Electronic   	thing        	4
Electronic   	think        	1
Electronic   	this         	4
Electronic   	thought      	3
Electronic   	thousand     	1
Electronic   	three        	1
Electronic   	through      	2
Electronic   	tide         	1
Electronic   	time         	1
Electronic   	to           	29
Electronic   	today        	1
Electronic   	tooth        	2
Electronic   	top          	1
Electronic   	trash        	1
Electronic   	trend        	1
Electronic   	true         	1
Electronic   	truth        	1
Electronic   	tumbl        	1
Electronic   	turn         	4
Electronic   	turnin       	2
Electronic   	tut          	1
Electronic   	unabl        	1
Electronic   	und          	16
Electronic   	under        	2
Electronic   	underneath   	2
Electronic   	understand   	1
Electronic   	up           	13
Electronic   	us           	2
Electronic   	use          	4
Electronic   	velvet       	1
Electronic   	victori      	1
Electronic   	viel         	1
Electronic   	view         	2
Electronic   	voic         	1
Electronic   	vote         	1
Electronic   	wake         	3
Electronic   	walk         	1
Electronic   	wall         	5
Electronic   	want         	2
Electronic   	war          	1
Electronic   	warum        	1
Electronic   	was          	10
Electronic   	watch        	2
Electronic   	wave         	2
Electronic   	we           	11
Electronic   	weak         	1
Electronic   	weekend      	2
Electronic   	weiß         	1
Electronic   	were         	7
Electronic   	what         	17
Electronic   	whatev       	1
Electronic   	when         	3
Electronic   	where        	4
Electronic   	whi          	4
Electronic   	who          	3
Electronic   	whole        	1
Electronic   	will         	10
Electronic   	wing         	2
Electronic   	wish         	5
Electronic   	with         	3
Electronic   	within       	2
Electronic   	wo           	5
Electronic   	wood         	1
Electronic   	world        	4
Electronic   	worst        	1
Electronic   	would        	2
Electronic   	written      	1
Electronic   	wrote        	1
Electronic   	year         	1
Electronic   	yellow       	5
Electronic   	york         	1
Electronic   	you          	79
Electronic   	your         	17
Electronic   	zu           	2
Folk         	1            	1
Folk         	a            	18
Folk         	afraid       	8
Folk         	again        	3
Folk         	ai           	2
Folk         	all          	10
Folk         	alon         	1
Folk         	alreadi      	2
Folk         	alway        	2
Folk         	am           	6
Folk         	among        	1
Folk         	an           	2
Folk         	and          	44
Folk         	ani          	1
Folk         	anyth        	1
Folk         	anywher      	1
Folk         	are          	13
Folk         	arm          	1
Folk         	around       	1
Folk         	as           	2
Folk         	asid         	1
Folk         	ask          	4
Folk         	at           	5
Folk         	away         	9
Folk         	awhil        	1
Folk         	aye          	2
Folk         	babe         	2
Folk         	bad          	3
Folk         	be           	15
Folk         	beast        	1
Folk         	beauti       	1
Folk         	bed          	2
Folk         	been         	1
Folk         	befor        	1
Folk         	began        	1
Folk         	believ       	1
Folk         	bend         	1
Folk         	better       	1
Folk         	blue         	1
Folk         	bonni        	6
Folk         	boy          	1
Folk         	brave        	1
Folk         	bright       	1
Folk         	broad        	1
Folk         	brush        	1
Folk         	burn         	1
Folk         	but          	11
Folk         	by           	3
Folk         	ca           	8
Folk         	café         	1
Folk         	call         	5
Folk         	came         	2
Folk         	can          	13
Folk         	cannot       	4
Folk         	care         	2
Folk         	caus         	6
Folk         	choic        	2
Folk         	chorus       	4
Folk         	citi         	6
Folk         	civil        	1
Folk         	cold         	1
Folk         	come         	1
Folk         	convers      	1
Folk         	could        	1
Folk         	countri      	3
Folk         	cure         	1
Folk         	cut          	1
Folk         	damn         	1
Folk         	danger       	1
Folk         	daughter     	2
Folk         	day          	2
Folk         	daylight     	1
Folk         	dear         	1
Folk         	distanc      	1
Folk         	do           	4
Folk         	doctor       	1
Folk         	doe          	2
Folk         	don          	1
Folk         	done         	2
Folk         	door         	1
Folk         	down         	10
Folk         	draw         	1
Folk         	ear          	1
Folk         	easi         	3
Folk         	easier       	3
Folk         	east         	1
Folk         	em           	1
Folk         	even         	1
Folk         	ever         	2
Folk         	everyon      	3
Folk         	everyth      	1
Folk         	everywher    	1
Folk         	eye          	5
Folk         	face         	5
Folk         	fair         	1
Folk         	fall         	1
Folk         	father       	2
Folk         	fear         	2
Folk         	feet         	1
Folk         	fell         	1
Folk         	fever        	1
Folk         	fifti        	1
Folk         	fight        	1
Folk         	find         	2
Folk         	fire         	1
Folk         	fli          	4
Folk         	fold         	6
Folk         	for          	15
Folk         	four         	1
Folk         	freak        	1
Folk         	freedom      	1
Folk         	from         	3
Folk         	front        	2
Folk         	frown        	1
Folk         	garbag       	1
Folk         	gentlemen    	2
Folk         	get          	3
Folk         	give         	4
Folk         	given        	1
Folk         	glanc        	1
Folk         	go           	7
Folk         	goe          	1
Folk         	gone         	3
Folk         	gonna        	4
Folk         	good         	2
Folk         	goodby       	1
Folk         	got          	4
Folk         	gown         	1
Folk         	green        	1
Folk         	grind        	1
Folk         	had          	1
Folk         	hand         	1
Folk         	hard         	3
Folk         	has          	6
Folk         	have         	7
Folk         	he           	15
Folk         	head         	3
Folk         	hear         	1
Folk         	heart        	7
Folk         	hello        	1
Folk         	her          	11
Folk         	here         	1
Folk         	hide         	5
Folk         	hill         	1
Folk         	him          	6
Folk         	his          	5
Folk         	home         	3
Folk         	hope         	7
Folk         	hous         	1
Folk         	how          	3
Folk         	i            	27
Folk         	if           	1
Folk         	ii           	1
Folk         	in           	19
Folk         	is           	16
Folk         	it           	27
Folk         	jump         	1
Folk         	just         	7
Folk         	kill         	11
Folk         	knock        	1
Folk         	know         	3
Folk         	lamp         	1
Folk         	lass         	2
Folk         	laughter     	1
Folk         	lay          	2
Folk         	leav         	4
Folk         	left         	1
Folk         	let          	6
Folk         	liberti      	1
Folk         	lie          	3
Folk         	life         	1
Folk         	light        	4
Folk         	linger       	1
Folk         	live         	1
Folk         	ll           	1
Folk         	long         	3
Folk         	lord         	1
Folk         	lose         	9
Folk         	lost         	1
Folk         	loud         	1
Folk         	love         	1
Folk         	man          	3
Folk         	me           	24
Folk         	merci        	1
Folk         	middl        	1
Folk         	milk         	1
Folk         	mind         	1
Folk         	misti        	1
Folk         	mother       	1
Folk         	mouth        	1
Folk         	move         	2
Folk         	must         	16
Folk         	my           	15
Folk         	natur        	1
Folk         	neon         	1
Folk         	never        	3
Folk         	new          	1
Folk         	night        	2
Folk         	no           	13
Folk         	not          	28
Folk         	noth         	1
Folk         	now          	5
Folk         	oer          	3
Folk         	of           	22
Folk         	off          	1
Folk         	oh           	3
Folk         	on           	12
Folk         	one          	1
Folk         	or           	1
Folk         	other        	1
Folk         	our          	1
Folk         	out          	7
Folk         	over         	3
Folk         	overcom      	4
Folk         	own          	1
Folk         	pace         	1
Folk         	past         	2
Folk         	pay          	1
Folk         	peac         	2
Folk         	pill         	1
Folk         	pleas        	7
Folk         	pretti       	2
Folk         	pride        	1
Folk         	prize        	1
Folk         	proof        	1
Folk         	rang         	1
Folk         	re           	2
Folk         	realli       	1
Folk         	recal        	1
Folk         	rememb       	1
Folk         	remind       	1
Folk         	rest         	1
Folk         	ride         	5
Folk         	rider        	1
Folk         	right        	2
Folk         	road         	1
Folk         	roll         	1
Folk         	romanc       	1
Folk         	round        	2
Folk         	s            	10
Folk         	said         	3
Folk         	sang         	1
Folk         	saw          	1
Folk         	say          	1
Folk         	search       	1
Folk         	second       	1
Folk         	secret       	1
Folk         	see          	2
Folk         	send         	2
Folk         	set          	1
Folk         	shadow       	1
Folk         	shame        	1
Folk         	shape        	1
Folk         	she          	9
Folk         	sheep        	2
Folk         	shine        	1
Folk         	shoot        	1
Folk         	show         	1
Folk         	side         	1
Folk         	sight        	1
Folk         	signal       	1
Folk         	sink         	1
Folk         	sleep        	1
Folk         	sleev        	1
Folk         	smoke        	1
Folk         	so           	13
Folk         	soil         	1
Folk         	some         	1
Folk         	somebodi     	1
Folk         	someon       	1
Folk         	song         	1
Folk         	soul         	1
Folk         	south        	2
Folk         	speed        	1
Folk         	stage        	1
Folk         	stay         	3
Folk         	steam        	1
Folk         	stop         	2
Folk         	stori        	1
Folk         	street       	1
Folk         	strong       	5
